log,features,num_features,malr_2018,mlr_2018,R2_2018,malr_2019,mlr_2019,R2_2019,malr_2020,mlr_2020,R2_2020,malr_2021,mlr_2021,R2_2021,malr_2022,mlr_2022,R2_2022,malr,mlr,R2,abs_mlr
Y,PrimaryCare_Tot_Risk_0,1,1.1635673284422416,0.0388643597466445,0.0023875271270008,1.1577216109572956,0.0269195566388633,0.0035248239644136,1.1637309763188826,0.175091413843465,-0.0102637050677427,1.1180832168487,-0.0124941100963448,0.0045711412519839,1.122544085668016,0.068206507075708,0.0031281535974888,1.1451294436470272,0.0593175454416672,0.0006695881746289,0.0593175454416672
Y,PrimaryCare_Tot_Risk_2,1,1.1541329347059797,0.0339463032686616,0.0034637931148672,1.1500231053651446,0.0188515074394416,0.0027236844266129,1.1562859330659567,0.1662976281395666,-0.0099762111294801,1.1127299885932624,-0.020766770167616,0.0020113954759359,1.1179429263177103,0.0560085833197021,0.0003018617997937,1.1382229776096109,0.0508674503999512,-0.000295095262454,0.0508674503999512
Y,PrimaryCare_Tot_Risk_1,1,1.1428471589026885,0.0288036729844281,0.0207314681310226,1.138513913445072,0.0147353878135528,0.0198155544695479,1.146556676535858,0.1627654181621244,0.0063246609738923,1.1008612453515962,-0.0267015107405261,0.0201945978960855,1.1078831742249533,0.0588946939979959,0.0154527225388213,1.1273324336920336,0.047699532443515,0.0165038008018739,0.047699532443515
Y,MedicalSpecialtyOther_Tot_Risk_2,1,1.1380255431742063,0.0359157376059616,0.0318109467786467,1.1328844129277895,0.0220694295182199,0.0325402093037004,1.1405403506057972,0.1700751416246928,0.0184681454169352,1.0982356994229494,-0.0166979540687658,0.0299162304295915,1.1046770682987126,0.0594559987520901,0.0257984756619437,1.1228726148858912,0.0541636706864397,0.0277068015181635,0.0541636706864397
Y,MedicalSpecialtyOther_Tot_Risk_0,1,1.1396638080142356,0.0315852852334914,0.0331081144079686,1.1340209941864223,0.0189029325094789,0.0344091153287481,1.1401086668459584,0.1677483256891787,0.0210414519225463,1.0957183759916376,-0.0202963086186417,0.0361002353809409,1.0994976233113822,0.0671297752242786,0.0334556573717661,1.1218018936699274,0.0530140020075571,0.031622914882394,0.0530140020075571
Y,MedicalSpecialtyOther_Tot_Risk_1,1,1.157230853950238,0.0394712764086552,0.0045178196367704,1.1520759852675322,0.0255304701401466,0.0047749840832072,1.1589208670177764,0.1728507390063997,-0.008930908350734,1.1144376005493886,-0.0136310755414971,0.0032170876509702,1.1218719110884725,0.0592249237685257,-0.0009438709490985,1.1409074435746818,0.056689266756446,0.000527022414223,0.056689266756446
Y,LabPathology_Tot_Risk_3,1,1.1613565564504365,0.0378835128347684,0.0008498252529227,1.1561281403095076,0.0243625262377471,0.0012320046595414,1.1619308063458884,0.1718818231302057,-0.0118059115727575,1.1173604379610131,-0.0149539523249802,0.0012490649101527,1.1224122666912348,0.0619664885600117,-0.000558247686837,1.1438376415516165,0.0562280796875505,-0.0018066528873955,0.0562280796875505
Y,LabPathology_Tot_Risk_2,1,1.1627099995916643,0.0382402955100582,-0.0006824248767327,1.1574567337157486,0.0248068756286877,-0.0002856190821511,1.163215630093411,0.1723774959005663,-0.0135771888022753,1.1182040074327584,-0.0145808632932982,-0.0001119893911076,1.1232214946417522,0.0623412732082247,-0.0018711840649445,1.1449615730950669,0.0566370153908477,-0.0033056812434423,0.0566370153908477
Y,LabPathology_Tot_Risk_1,1,1.1617032580884885,0.0379783830504327,0.0011211675350236,1.1564711835416934,0.024501973546421,0.0014107048777125,1.1622286905398926,0.17204142054982,-0.0116911018132246,1.1174372617303885,-0.0144984498100203,0.0016022411079689,1.12241839557486,0.0627234137500292,-0.0003624261891006,1.1440517578950646,0.0565493482173365,-0.001583882896324,0.0565493482173365
Y,LabPathology_Tot_Risk_0,1,1.1619157616488085,0.0382375583663079,0.0013469220056454,1.1566277616963685,0.0249402750907711,0.0020137689013334,1.1622446962306077,0.1724438750609268,-0.0110579506925463,1.1173229720235571,-0.0143051496568899,0.002790929179584,1.1223458310703942,0.0629858357469009,0.0006741714982579,1.1440914045339472,0.0568604789216033,-0.000846431821545,0.0568604789216033
